OBJECTID,GEOID,TotPopForeignBorn,FID_,GEOID,NAME,GEOID_Data
21478,14000US17031310300,54.200000000000003,,17031310300,3103,14000US17031310300
21479,14000US17031310400,40.700000000000003,,17031310400,3104,14000US17031310400
21480,14000US17031310500,38.600000000000001,,17031310500,3105,14000US17031310500
21481,14000US17031310600,45.000000000000000,,17031310600,3106,14000US17031310600
21482,14000US17031310700,38.299999999999997,,17031310700,3107,14000US17031310700
21483,14000US17031310800,37.100000000000001,,17031310800,3108,14000US17031310800
21484,14000US17031310900,37.200000000000003,,17031310900,3109,14000US17031310900
21485,14000US17031320100,34.700000000000003,,17031320100,3201,14000US17031320100
21486,14000US17031320400,24.600000000000001,,17031320400,3204,14000US17031320400
21487,14000US17031320600,31.100000000000001,,17031320600,3206,14000US17031320600
21488,14000US17031330100,37.000000000000000,,17031330100,3301,14000US17031330100
21489,14000US17031330200,45.100000000000001,,17031330200,3302,14000US17031330200
21490,14000US17031340300,48.600000000000001,,17031340300,3403,14000US17031340300
21491,14000US17031340400,46.700000000000003,,17031340400,3404,14000US17031340400
21492,14000US17031340500,62.799999999999997,,17031340500,3405,14000US17031340500
21493,14000US17031340600,0.000000000000000,,17031340600,3406,14000US17031340600
21494,14000US17031350100,29.100000000000001,,17031350100,3501,14000US17031350100
21495,14000US17031350400,57.000000000000000,,17031350400,3504,14000US17031350400
21496,14000US17031351000,25.399999999999999,,17031351000,3510,14000US17031351000
21497,14000US17031351100,45.799999999999997,,17031351100,3511,14000US17031351100
21498,14000US17031351400,21.800000000000001,,17031351400,3514,14000US17031351400
21499,14000US17031351500,25.800000000000001,,17031351500,3515,14000US17031351500
21500,14000US17031360200,43.299999999999997,,17031360200,3602,14000US17031360200
21501,14000US17031380100,39.799999999999997,,17031380100,3801,14000US17031380100
21502,14000US17031380200,42.500000000000000,,17031380200,3802,14000US17031380200
21503,14000US17031380500,0.000000000000000,,17031380500,3805,14000US17031380500
21504,14000US17031380700,9.600000000000000,,17031380700,3807,14000US17031380700
21505,14000US17031381200,34.899999999999999,,17031381200,3812,14000US17031381200
21506,14000US17031381400,0.000000000000000,,17031381400,3814,14000US17031381400
21507,14000US17031381500,0.000000000000000,,17031381500,3815,14000US17031381500
21508,14000US17031381700,0.000000000000000,,17031381700,3817,14000US17031381700
21509,14000US17031381800,63.100000000000001,,17031381800,3818,14000US17031381800
21510,14000US17031381900,65.900000000000006,,17031381900,3819,14000US17031381900
21511,14000US17031390100,41.100000000000001,,17031390100,3901,14000US17031390100
21512,14000US17031390200,42.299999999999997,,17031390200,3902,14000US17031390200
21513,14000US17031390300,41.700000000000003,,17031390300,3903,14000US17031390300
21514,14000US17031390400,47.799999999999997,,17031390400,3904,14000US17031390400
21515,14000US17031390500,58.899999999999999,,17031390500,3905,14000US17031390500
21516,14000US17031390600,41.799999999999997,,17031390600,3906,14000US17031390600
21517,14000US17031390700,34.299999999999997,,17031390700,3907,14000US17031390700
21518,14000US17031400300,0.000000000000000,,17031400300,4003,14000US17031400300
21519,14000US17031400400,0.000000000000000,,17031400400,4004,14000US17031400400
21520,14000US17031400500,0.000000000000000,,17031400500,4005,14000US17031400500
21521,14000US17031400800,0.000000000000000,,17031400800,4008,14000US17031400800
21522,14000US17031410100,39.100000000000001,,17031410100,4101,14000US17031410100
21523,14000US17031410200,25.899999999999999,,17031410200,4102,14000US17031410200
21524,14000US17031410500,40.799999999999997,,17031410500,4105,14000US17031410500
21525,14000US17031410600,38.600000000000001,,17031410600,4106,14000US17031410600
21526,14000US17031410700,30.199999999999999,,17031410700,4107,14000US17031410700
21527,14000US17031410800,32.100000000000001,,17031410800,4108,14000US17031410800
21528,14000US17031410900,31.500000000000000,,17031410900,4109,14000US17031410900
21529,14000US17031411000,37.799999999999997,,17031411000,4110,14000US17031411000
21530,14000US17031411100,42.500000000000000,,17031411100,4111,14000US17031411100
21531,14000US17031411200,37.399999999999999,,17031411200,4112,14000US17031411200
21532,14000US17031420100,48.700000000000003,,17031420100,4201,14000US17031420100
21533,14000US17031420200,35.500000000000000,,17031420200,4202,14000US17031420200
21534,14000US17031420300,26.300000000000001,,17031420300,4203,14000US17031420300
21535,14000US17031420400,33.000000000000000,,17031420400,4204,14000US17031420400
21536,14000US17031420500,60.000000000000000,,17031420500,4205,14000US17031420500
21537,14000US17031420600,0.000000000000000,,17031420600,4206,14000US17031420600
21538,14000US17031420700,51.899999999999999,,17031420700,4207,14000US17031420700
21539,14000US17031420800,0.000000000000000,,17031420800,4208,14000US17031420800
21540,14000US17031421200,62.100000000000001,,17031421200,4212,14000US17031421200
21541,14000US17031430101,0.000000000000000,,17031430101,4301.01,14000US17031430101
21542,14000US17031430102,40.200000000000003,,17031430102,4301.02,14000US17031430102
21543,14000US17031430200,42.000000000000000,,17031430200,4302,14000US17031430200
21544,14000US17031430300,0.000000000000000,,17031430300,4303,14000US17031430300
21545,14000US17031430400,48.600000000000001,,17031430400,4304,14000US17031430400
21546,14000US17031430500,25.899999999999999,,17031430500,4305,14000US17031430500
21547,14000US17031430600,0.000000000000000,,17031430600,4306,14000US17031430600
21548,14000US17031430700,51.799999999999997,,17031430700,4307,14000US17031430700
21549,14000US17031430800,0.000000000000000,,17031430800,4308,14000US17031430800
21550,14000US17031430900,0.000000000000000,,17031430900,4309,14000US17031430900
21551,14000US17031431200,46.899999999999999,,17031431200,4312,14000US17031431200
21552,14000US17031431301,39.700000000000003,,17031431301,4313.01,14000US17031431301
21553,14000US17031431302,45.700000000000003,,17031431302,4313.02,14000US17031431302
21554,14000US17031431400,43.700000000000003,,17031431400,4314,14000US17031431400
21555,14000US17031440101,64.000000000000000,,17031440101,4401.01,14000US17031440101
21556,14000US17031440102,0.000000000000000,,17031440102,4401.02,14000US17031440102
21557,14000US17031440201,0.000000000000000,,17031440201,4402.01,14000US17031440201
21558,14000US17031440202,53.799999999999997,,17031440202,4402.02,14000US17031440202
21559,14000US17031440300,64.000000000000000,,17031440300,4403,14000US17031440300
21560,14000US17031440600,63.399999999999999,,17031440600,4406,14000US17031440600
21561,14000US17031440700,30.300000000000001,,17031440700,4407,14000US17031440700
21562,14000US17031440800,43.000000000000000,,17031440800,4408,14000US17031440800
21563,14000US17031440900,0.000000000000000,,17031440900,4409,14000US17031440900
21564,14000US17031450300,39.000000000000000,,17031450300,4503,14000US17031450300
21565,14000US17031460100,47.600000000000001,,17031460100,4601,14000US17031460100
21566,14000US17031460200,45.200000000000003,,17031460200,4602,14000US17031460200
21567,14000US17031460301,48.799999999999997,,17031460301,4603.01,14000US17031460301
21568,14000US17031460302,27.100000000000001,,17031460302,4603.02,14000US17031460302
21569,14000US17031460400,48.600000000000001,,17031460400,4604,14000US17031460400
21570,14000US17031460500,47.200000000000003,,17031460500,4605,14000US17031460500
21571,14000US17031460600,56.399999999999999,,17031460600,4606,14000US17031460600
21572,14000US17031460700,35.799999999999997,,17031460700,4607,14000US17031460700
21573,14000US17031461000,69.400000000000006,,17031461000,4610,14000US17031461000
21574,14000US17031470100,50.600000000000001,,17031470100,4701,14000US17031470100
21575,14000US17031480100,0.000000000000000,,17031480100,4801,14000US17031480100
21576,14000US17031480200,0.000000000000000,,17031480200,4802,14000US17031480200
21577,14000US17031480300,0.000000000000000,,17031480300,4803,14000US17031480300
21578,14000US17031480400,47.500000000000000,,17031480400,4804,14000US17031480400
21579,14000US17031480500,43.299999999999997,,17031480500,4805,14000US17031480500
21580,14000US17031490300,59.799999999999997,,17031490300,4903,14000US17031490300
21581,14000US17031490400,73.299999999999997,,17031490400,4904,14000US17031490400
21582,14000US17031490500,26.100000000000001,,17031490500,4905,14000US17031490500
21583,14000US17031490600,53.899999999999999,,17031490600,4906,14000US17031490600
21584,14000US17031490700,49.799999999999997,,17031490700,4907,14000US17031490700
21585,14000US17031490800,47.600000000000001,,17031490800,4908,14000US17031490800
21586,14000US17031490901,66.700000000000003,,17031490901,4909.01,14000US17031490901
21587,14000US17031490902,64.500000000000000,,17031490902,4909.02,14000US17031490902
21588,14000US17031491000,49.899999999999999,,17031491000,4910,14000US17031491000
21589,14000US17031491100,45.700000000000003,,17031491100,4911,14000US17031491100
21590,14000US17031491200,79.400000000000006,,17031491200,4912,14000US17031491200
21591,14000US17031491300,68.799999999999997,,17031491300,4913,14000US17031491300
21592,14000US17031491400,0.000000000000000,,17031491400,4914,14000US17031491400
21593,14000US17031500100,0.000000000000000,,17031500100,5001,14000US17031500100
21594,14000US17031500200,50.700000000000003,,17031500200,5002,14000US17031500200
21595,14000US17031500300,49.700000000000003,,17031500300,5003,14000US17031500300
21596,14000US17031510100,42.000000000000000,,17031510100,5101,14000US17031510100
21597,14000US17031510200,50.200000000000003,,17031510200,5102,14000US17031510200
21598,14000US17031510300,42.200000000000003,,17031510300,5103,14000US17031510300
21599,14000US17031520100,38.500000000000000,,17031520100,5201,14000US17031520100
21600,14000US17031520200,35.299999999999997,,17031520200,5202,14000US17031520200
21601,14000US17031520300,42.700000000000003,,17031520300,5203,14000US17031520300
21602,14000US17031520400,44.600000000000001,,17031520400,5204,14000US17031520400
21603,14000US17031520500,47.500000000000000,,17031520500,5205,14000US17031520500
21604,14000US17031520600,45.899999999999999,,17031520600,5206,14000US17031520600
21605,14000US17031530100,41.299999999999997,,17031530100,5301,14000US17031530100
21606,14000US17031530200,38.700000000000003,,17031530200,5302,14000US17031530200
21607,14000US17031530300,0.000000000000000,,17031530300,5303,14000US17031530300
21608,14000US17031530400,0.000000000000000,,17031530400,5304,14000US17031530400
21609,14000US17031530501,64.200000000000003,,17031530501,5305.01,14000US17031530501
21610,14000US17031530502,48.100000000000001,,17031530502,5305.02,14000US17031530502
21611,14000US17031530503,47.600000000000001,,17031530503,5305.03,14000US17031530503
21612,14000US17031530600,22.300000000000001,,17031530600,5306,14000US17031530600
21613,14000US17031540101,49.500000000000000,,17031540101,5401.01,14000US17031540101
21614,14000US17031540102,0.000000000000000,,17031540102,5401.02,14000US17031540102
21615,14000US17031550100,46.200000000000003,,17031550100,5501,14000US17031550100
21616,14000US17031550200,45.299999999999997,,17031550200,5502,14000US17031550200
21617,14000US17031560100,49.500000000000000,,17031560100,5601,14000US17031560100
21618,14000US17031560200,37.200000000000003,,17031560200,5602,14000US17031560200
21619,14000US17031560300,49.399999999999999,,17031560300,5603,14000US17031560300
21620,14000US17031560400,57.100000000000001,,17031560400,5604,14000US17031560400
21621,14000US17031560700,46.700000000000003,,17031560700,5607,14000US17031560700
21622,14000US17031560800,52.799999999999997,,17031560800,5608,14000US17031560800
21623,14000US17031560900,48.700000000000003,,17031560900,5609,14000US17031560900
21624,14000US17031561000,47.399999999999999,,17031561000,5610,14000US17031561000
21625,14000US17031561100,51.899999999999999,,17031561100,5611,14000US17031561100
21626,14000US17031570100,46.799999999999997,,17031570100,5701,14000US17031570100
21627,14000US17031570200,44.600000000000001,,17031570200,5702,14000US17031570200
21628,14000US17031570300,40.799999999999997,,17031570300,5703,14000US17031570300
21629,14000US17031570400,38.100000000000001,,17031570400,5704,14000US17031570400
21630,14000US17031570500,46.700000000000003,,17031570500,5705,14000US17031570500
21631,14000US17031580100,40.299999999999997,,17031580100,5801,14000US17031580100
21632,14000US17031580200,40.000000000000000,,17031580200,5802,14000US17031580200
21633,14000US17031580300,41.899999999999999,,17031580300,5803,14000US17031580300
21634,14000US17031580400,40.399999999999999,,17031580400,5804,14000US17031580400
21635,14000US17031580501,43.100000000000001,,17031580501,5805.01,14000US17031580501
21636,14000US17031580502,44.700000000000003,,17031580502,5805.02,14000US17031580502
21637,14000US17031580600,38.299999999999997,,17031580600,5806,14000US17031580600
21638,14000US17031580700,39.700000000000003,,17031580700,5807,14000US17031580700
21639,14000US17031580800,36.799999999999997,,17031580800,5808,14000US17031580800
21640,14000US17031590500,43.700000000000003,,17031590500,5905,14000US17031590500
21641,14000US17031590600,44.399999999999999,,17031590600,5906,14000US17031590600
21642,14000US17031590700,47.299999999999997,,17031590700,5907,14000US17031590700
21643,14000US17031600400,48.200000000000003,,17031600400,6004,14000US17031600400
21644,14000US17031600600,49.500000000000000,,17031600600,6006,14000US17031600600
21645,14000US17031600700,43.500000000000000,,17031600700,6007,14000US17031600700
21646,14000US17031600900,41.600000000000001,,17031600900,6009,14000US17031600900
21647,14000US17031610300,37.000000000000000,,17031610300,6103,14000US17031610300
21648,14000US17031610400,35.200000000000003,,17031610400,6104,14000US17031610400
21649,14000US17031610800,76.099999999999994,,17031610800,6108,14000US17031610800
21650,14000US17031611000,37.000000000000000,,17031611000,6110,14000US17031611000
21651,14000US17031611100,38.899999999999999,,17031611100,6111,14000US17031611100
21652,14000US17031611200,39.200000000000003,,17031611200,6112,14000US17031611200
21653,14000US17031611300,36.200000000000003,,17031611300,6113,14000US17031611300
21654,14000US17031611400,38.399999999999999,,17031611400,6114,14000US17031611400
21655,14000US17031611500,37.100000000000001,,17031611500,6115,14000US17031611500
21656,14000US17031611600,33.200000000000003,,17031611600,6116,14000US17031611600
21657,14000US17031611700,36.799999999999997,,17031611700,6117,14000US17031611700
21658,14000US17031611800,36.100000000000001,,17031611800,6118,14000US17031611800
21659,14000US17031611900,41.200000000000003,,17031611900,6119,14000US17031611900
21660,14000US17031612000,30.800000000000001,,17031612000,6120,14000US17031612000
21661,14000US17031612100,0.000000000000000,,17031612100,6121,14000US17031612100
21662,14000US17031620100,40.399999999999999,,17031620100,6201,14000US17031620100
21663,14000US17031620200,38.200000000000003,,17031620200,6202,14000US17031620200
21664,14000US17031620300,41.500000000000000,,17031620300,6203,14000US17031620300
21665,14000US17031620400,42.799999999999997,,17031620400,6204,14000US17031620400
21666,14000US17031630100,39.399999999999999,,17031630100,6301,14000US17031630100
21667,14000US17031630200,36.899999999999999,,17031630200,6302,14000US17031630200
21668,14000US17031630300,39.299999999999997,,17031630300,6303,14000US17031630300
21669,14000US17031630400,41.799999999999997,,17031630400,6304,14000US17031630400
21670,14000US17031630500,42.899999999999999,,17031630500,6305,14000US17031630500
21671,14000US17031630800,36.399999999999999,,17031630800,6308,14000US17031630800
21672,14000US17031630900,36.799999999999997,,17031630900,6309,14000US17031630900
21673,14000US17031640100,53.899999999999999,,17031640100,6401,14000US17031640100
21674,14000US17031640300,48.000000000000000,,17031640300,6403,14000US17031640300
21675,14000US17031640400,41.399999999999999,,17031640400,6404,14000US17031640400
21676,14000US17031640500,42.899999999999999,,17031640500,6405,14000US17031640500
21677,14000US17031640600,49.100000000000001,,17031640600,6406,14000US17031640600
21678,14000US17031640700,45.100000000000001,,17031640700,6407,14000US17031640700
21679,14000US17031640800,43.000000000000000,,17031640800,6408,14000US17031640800
21680,14000US17031650100,40.700000000000003,,17031650100,6501,14000US17031650100
21681,14000US17031650200,36.700000000000003,,17031650200,6502,14000US17031650200
21682,14000US17031650301,41.100000000000001,,17031650301,6503.01,14000US17031650301
21683,14000US17031650302,43.200000000000003,,17031650302,6503.02,14000US17031650302
21684,14000US17031650400,39.100000000000001,,17031650400,6504,14000US17031650400
21685,14000US17031650500,43.600000000000001,,17031650500,6505,14000US17031650500
21686,14000US17031660301,36.299999999999997,,17031660301,6603.01,14000US17031660301
21687,14000US17031660302,38.200000000000003,,17031660302,6603.02,14000US17031660302
21688,14000US17031660400,41.100000000000001,,17031660400,6604,14000US17031660400
21689,14000US17031660500,40.899999999999999,,17031660500,6605,14000US17031660500
21690,14000US17031660600,48.000000000000000,,17031660600,6606,14000US17031660600
21691,14000US17031660700,62.000000000000000,,17031660700,6607,14000US17031660700
21692,14000US17031660800,35.299999999999997,,17031660800,6608,14000US17031660800
21693,14000US17031660900,50.500000000000000,,17031660900,6609,14000US17031660900
21694,14000US17031661000,53.500000000000000,,17031661000,6610,14000US17031661000
21695,14000US17031661100,40.500000000000000,,17031661100,6611,14000US17031661100
21696,14000US17031670100,0.000000000000000,,17031670100,6701,14000US17031670100
21697,14000US17031670200,21.000000000000000,,17031670200,6702,14000US17031670200
21698,14000US17031670300,0.000000000000000,,17031670300,6703,14000US17031670300
21699,14000US17031670400,31.100000000000001,,17031670400,6704,14000US17031670400
21700,14000US17031670500,45.500000000000000,,17031670500,6705,14000US17031670500
21701,14000US17031670600,24.699999999999999,,17031670600,6706,14000US17031670600
21702,14000US17031670700,0.000000000000000,,17031670700,6707,14000US17031670700
21703,14000US17031670800,38.799999999999997,,17031670800,6708,14000US17031670800
21704,14000US17031670900,0.000000000000000,,17031670900,6709,14000US17031670900
21705,14000US17031671100,43.299999999999997,,17031671100,6711,14000US17031671100
21706,14000US17031671200,0.000000000000000,,17031671200,6712,14000US17031671200
21707,14000US17031671300,0.000000000000000,,17031671300,6713,14000US17031671300
21708,14000US17031671400,30.800000000000001,,17031671400,6714,14000US17031671400
21709,14000US17031671500,54.200000000000003,,17031671500,6715,14000US17031671500
21710,14000US17031671600,39.399999999999999,,17031671600,6716,14000US17031671600
21711,14000US17031671800,36.700000000000003,,17031671800,6718,14000US17031671800
21712,14000US17031671900,31.000000000000000,,17031671900,6719,14000US17031671900
21713,14000US17031672000,51.600000000000001,,17031672000,6720,14000US17031672000
21714,14000US17031680500,0.000000000000000,,17031680500,6805,14000US17031680500
21715,14000US17031680600,0.000000000000000,,17031680600,6806,14000US17031680600
21716,14000US17031680900,57.700000000000003,,17031680900,6809,14000US17031680900
21717,14000US17031681000,59.000000000000000,,17031681000,6810,14000US17031681000
21718,14000US17031681100,0.000000000000000,,17031681100,6811,14000US17031681100
21719,14000US17031681200,0.000000000000000,,17031681200,6812,14000US17031681200
21720,14000US17031681300,58.100000000000001,,17031681300,6813,14000US17031681300
21721,14000US17031681400,0.000000000000000,,17031681400,6814,14000US17031681400
21722,14000US17031690300,38.799999999999997,,17031690300,6903,14000US17031690300
21723,14000US17031690400,64.500000000000000,,17031690400,6904,14000US17031690400
21724,14000US17031690500,0.000000000000000,,17031690500,6905,14000US17031690500
21725,14000US17031690900,0.000000000000000,,17031690900,6909,14000US17031690900
21726,14000US17031691000,45.100000000000001,,17031691000,6910,14000US17031691000
21727,14000US17031691100,46.000000000000000,,17031691100,6911,14000US17031691100
21728,14000US17031691200,0.000000000000000,,17031691200,6912,14000US17031691200
21729,14000US17031691300,55.100000000000001,,17031691300,6913,14000US17031691300
21730,14000US17031691400,51.299999999999997,,17031691400,6914,14000US17031691400
21731,14000US17031691500,63.100000000000001,,17031691500,6915,14000US17031691500
21732,14000US17031700100,53.399999999999999,,17031700100,7001,14000US17031700100
21733,14000US17031700200,40.799999999999997,,17031700200,7002,14000US17031700200
21734,14000US17031700301,39.399999999999999,,17031700301,7003.01,14000US17031700301
21735,14000US17031700302,42.799999999999997,,17031700302,7003.02,14000US17031700302
21736,14000US17031700401,44.799999999999997,,17031700401,7004.01,14000US17031700401
21737,14000US17031700402,36.399999999999999,,17031700402,7004.02,14000US17031700402
21738,14000US17031700501,62.200000000000003,,17031700501,7005.01,14000US17031700501
21739,14000US17031700502,55.500000000000000,,17031700502,7005.02,14000US17031700502
21740,14000US17031710100,62.100000000000001,,17031710100,7101,14000US17031710100
21741,14000US17031710200,0.000000000000000,,17031710200,7102,14000US17031710200
21742,14000US17031710300,19.800000000000001,,17031710300,7103,14000US17031710300
21743,14000US17031710400,0.000000000000000,,17031710400,7104,14000US17031710400
21744,14000US17031710500,52.299999999999997,,17031710500,7105,14000US17031710500
21745,14000US17031710600,0.000000000000000,,17031710600,7106,14000US17031710600
21746,14000US17031710700,57.200000000000003,,17031710700,7107,14000US17031710700
21747,14000US17031710800,0.000000000000000,,17031710800,7108,14000US17031710800
21748,14000US17031710900,0.000000000000000,,17031710900,7109,14000US17031710900
21749,14000US17031711000,64.200000000000003,,17031711000,7110,14000US17031711000
21750,14000US17031711100,65.400000000000006,,17031711100,7111,14000US17031711100
21751,14000US17031711200,0.000000000000000,,17031711200,7112,14000US17031711200
21752,14000US17031711300,39.600000000000001,,17031711300,7113,14000US17031711300
21753,14000US17031711400,0.000000000000000,,17031711400,7114,14000US17031711400
21754,14000US17031711500,0.000000000000000,,17031711500,7115,14000US17031711500
21755,14000US17031720100,78.200000000000003,,17031720100,7201,14000US17031720100
21756,14000US17031720200,50.700000000000003,,17031720200,7202,14000US17031720200
21757,14000US17031720300,55.000000000000000,,17031720300,7203,14000US17031720300
21758,14000US17031720400,64.299999999999997,,17031720400,7204,14000US17031720400
21759,14000US17031720500,46.799999999999997,,17031720500,7205,14000US17031720500
21760,14000US17031720600,54.000000000000000,,17031720600,7206,14000US17031720600
21761,14000US17031720700,64.700000000000003,,17031720700,7207,14000US17031720700
21762,14000US17031730100,56.799999999999997,,17031730100,7301,14000US17031730100
21763,14000US17031730201,67.500000000000000,,17031730201,7302.01,14000US17031730201
21764,14000US17031730202,54.700000000000003,,17031730202,7302.02,14000US17031730202
21765,14000US17031730300,0.000000000000000,,17031730300,7303,14000US17031730300
21766,14000US17031730400,20.899999999999999,,17031730400,7304,14000US17031730400
21767,14000US17031730500,40.700000000000003,,17031730500,7305,14000US17031730500
21768,14000US17031730600,45.899999999999999,,17031730600,7306,14000US17031730600
21769,14000US17031730700,0.000000000000000,,17031730700,7307,14000US17031730700
21770,14000US17031740100,0.000000000000000,,17031740100,7401,14000US17031740100
21771,14000US17031740200,39.500000000000000,,17031740200,7402,14000US17031740200
21772,14000US17031740300,50.100000000000001,,17031740300,7403,14000US17031740300
21773,14000US17031740400,40.799999999999997,,17031740400,7404,14000US17031740400
21774,14000US17031750100,52.500000000000000,,17031750100,7501,14000US17031750100
21775,14000US17031750200,53.500000000000000,,17031750200,7502,14000US17031750200
21776,14000US17031750300,47.799999999999997,,17031750300,7503,14000US17031750300
21777,14000US17031750400,35.399999999999999,,17031750400,7504,14000US17031750400
21778,14000US17031750500,52.200000000000003,,17031750500,7505,14000US17031750500
21779,14000US17031750600,69.000000000000000,,17031750600,7506,14000US17031750600
21780,14000US17031760801,32.899999999999999,,17031760801,7608.01,14000US17031760801
21781,14000US17031760802,55.899999999999999,,17031760802,7608.02,14000US17031760802
21782,14000US17031760803,40.399999999999999,,17031760803,7608.03,14000US17031760803
21783,14000US17031770201,40.700000000000003,,17031770201,7702.01,14000US17031770201
21784,14000US17031770202,42.500000000000000,,17031770202,7702.02,14000US17031770202
21785,14000US17031770300,43.399999999999999,,17031770300,7703,14000US17031770300
21786,14000US17031770400,48.399999999999999,,17031770400,7704,14000US17031770400
21787,14000US17031770500,37.500000000000000,,17031770500,7705,14000US17031770500
21788,14000US17031770601,42.600000000000001,,17031770601,7706.01,14000US17031770601
21789,14000US17031770602,44.500000000000000,,17031770602,7706.02,14000US17031770602
21790,14000US17031770700,36.600000000000001,,17031770700,7707,14000US17031770700
21791,14000US17031770800,38.399999999999999,,17031770800,7708,14000US17031770800
21792,14000US17031770901,55.299999999999997,,17031770901,7709.01,14000US17031770901
21793,14000US17031770902,58.399999999999999,,17031770902,7709.02,14000US17031770902
21794,14000US17031800100,47.799999999999997,,17031800100,8001,14000US17031800100
21795,14000US17031800200,48.799999999999997,,17031800200,8002,14000US17031800200
21796,14000US17031800300,57.700000000000003,,17031800300,8003,14000US17031800300
21797,14000US17031800400,52.200000000000003,,17031800400,8004,14000US17031800400
21798,14000US17031800500,47.200000000000003,,17031800500,8005,14000US17031800500
21799,14000US17031800600,48.899999999999999,,17031800600,8006,14000US17031800600
21800,14000US17031800700,44.399999999999999,,17031800700,8007,14000US17031800700
21801,14000US17031800800,52.799999999999997,,17031800800,8008,14000US17031800800
21802,14000US17031800900,48.899999999999999,,17031800900,8009,14000US17031800900
21803,14000US17031801000,46.200000000000003,,17031801000,8010,14000US17031801000
21804,14000US17031801100,46.200000000000003,,17031801100,8011,14000US17031801100
21805,14000US17031801200,50.399999999999999,,17031801200,8012,14000US17031801200
21806,14000US17031801300,43.700000000000003,,17031801300,8013,14000US17031801300
21807,14000US17031801400,50.200000000000003,,17031801400,8014,14000US17031801400
21808,14000US17031801500,46.299999999999997,,17031801500,8015,14000US17031801500
21809,14000US17031801601,50.500000000000000,,17031801601,8016.01,14000US17031801601
21810,14000US17031801603,41.600000000000001,,17031801603,8016.03,14000US17031801603
21811,14000US17031801605,47.700000000000003,,17031801605,8016.05,14000US17031801605
21812,14000US17031801606,56.299999999999997,,17031801606,8016.06,14000US17031801606
21813,14000US17031801607,49.000000000000000,,17031801607,8016.07,14000US17031801607
21814,14000US17031801608,57.100000000000001,,17031801608,8016.08,14000US17031801608
21815,14000US17031801701,49.200000000000003,,17031801701,8017.01,14000US17031801701
21816,14000US17031801702,42.200000000000003,,17031801702,8017.02,14000US17031801702
21817,14000US17031801800,52.700000000000003,,17031801800,8018,14000US17031801800
21818,14000US17031801901,39.799999999999997,,17031801901,8019.01,14000US17031801901
21819,14000US17031801902,54.299999999999997,,17031801902,8019.02,14000US17031801902
21820,14000US17031802002,47.700000000000003,,17031802002,8020.02,14000US17031802002
21821,14000US17031802003,51.600000000000001,,17031802003,8020.03,14000US17031802003
21822,14000US17031802004,44.700000000000003,,17031802004,8020.04,14000US17031802004
21823,14000US17031802100,68.000000000000000,,17031802100,8021,14000US17031802100
21824,14000US17031802200,41.600000000000001,,17031802200,8022,14000US17031802200
21825,14000US17031802300,51.500000000000000,,17031802300,8023,14000US17031802300
21826,14000US17031802402,41.799999999999997,,17031802402,8024.02,14000US17031802402
21827,14000US17031802403,39.000000000000000,,17031802403,8024.03,14000US17031802403
21828,14000US17031802404,40.700000000000003,,17031802404,8024.04,14000US17031802404
21829,14000US17031802503,39.299999999999997,,17031802503,8025.03,14000US17031802503
21830,14000US17031802504,39.200000000000003,,17031802504,8025.04,14000US17031802504
21831,14000US17031802505,37.799999999999997,,17031802505,8025.05,14000US17031802505
21832,14000US17031802506,33.700000000000003,,17031802506,8025.06,14000US17031802506
21833,14000US17031802605,48.500000000000000,,17031802605,8026.05,14000US17031802605
21834,14000US17031802607,45.500000000000000,,17031802607,8026.07,14000US17031802607
21835,14000US17031802608,42.299999999999997,,17031802608,8026.08,14000US17031802608
21836,14000US17031802609,34.399999999999999,,17031802609,8026.09,14000US17031802609
21837,14000US17031802610,48.299999999999997,,17031802610,8026.10,14000US17031802610
21838,14000US17031802701,44.899999999999999,,17031802701,8027.01,14000US17031802701
21839,14000US17031802702,52.100000000000001,,17031802702,8027.02,14000US17031802702
21840,14000US17031802801,37.799999999999997,,17031802801,8028.01,14000US17031802801
21841,14000US17031802802,53.799999999999997,,17031802802,8028.02,14000US17031802802
21842,14000US17031802900,51.500000000000000,,17031802900,8029,14000US17031802900
21843,14000US17031803005,52.000000000000000,,17031803005,8030.05,14000US17031803005
21844,14000US17031803007,38.299999999999997,,17031803007,8030.07,14000US17031803007
21845,14000US17031803008,46.700000000000003,,17031803008,8030.08,14000US17031803008
21846,14000US17031803010,44.200000000000003,,17031803010,8030.10,14000US17031803010
21847,14000US17031803012,36.799999999999997,,17031803012,8030.12,14000US17031803012
21848,14000US17031803013,45.700000000000003,,17031803013,8030.13,14000US17031803013
21849,14000US17031803014,36.000000000000000,,17031803014,8030.14,14000US17031803014
21850,14000US17031803015,50.299999999999997,,17031803015,8030.15,14000US17031803015
21851,14000US17031803016,34.399999999999999,,17031803016,8030.16,14000US17031803016
21852,14000US17031803017,40.000000000000000,,17031803017,8030.17,14000US17031803017
21853,14000US17031803100,40.899999999999999,,17031803100,8031,14000US17031803100
21854,14000US17031803200,45.100000000000001,,17031803200,8032,14000US17031803200
21855,14000US17031803300,42.399999999999999,,17031803300,8033,14000US17031803300
21856,14000US17031803400,41.600000000000001,,17031803400,8034,14000US17031803400
21857,14000US17031803500,44.899999999999999,,17031803500,8035,14000US17031803500
21858,14000US17031803603,48.000000000000000,,17031803603,8036.03,14000US17031803603
21859,14000US17031803604,47.799999999999997,,17031803604,8036.04,14000US17031803604
21860,14000US17031803605,45.500000000000000,,17031803605,8036.05,14000US17031803605
